top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-1.7742576505989927e-05,0.0,-0.034556567668914795
1,ggpp,0,5,2,0.0001773941222482959,0.0,-0.03456181287765503
1,DE_fixed,0,5,800,0.00024040716765174968,0.0,-0.06737196445465088
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2900,8.414631620373247e-05,0.0,-0.034082233905792236
1,DE_seq_stop,0,5,14860,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,6.163293664134114e-05,0.0,0.002969980239868164
1,ggpp,0,5,3,0.00048045281031986343,0.0,0.007479667663574219
1,DE_fixed,0,5,800,0.00018244308952658972,0.0,0.0072588324546813965
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6400,0.0002882233178796577,0.0,0.004434108734130859
1,DE_seq_stop,0,5,14020,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0008065556846044656,0.0,-0.030855536460876465
1,ggpp,0,5,3,0.006613756613756613,0.0,-0.0036624670028686523
1,DE_fixed,0,5,800,0.010838026967059225,0.0,0.014850020408630371
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2200,0.010838026967059225,0.0,0.014850020408630371
1,DE_seq_stop,0,5,8560,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0003471969057811759,0.0,0.027233660221099854
1,ggpp,0,5,3,0.0015595361209580641,0.0,0.006297945976257324
1,DE_fixed,0,5,800,0.0015280135823429542,0.0,0.03172564506530762
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6800,0.009796460004293269,0.0,0.07293540239334106
1,DE_seq_stop,0,5,13700,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-0.003293807641633728,0.0,0.002817809581756592
1,ggpp,0,5,4,-0.0006654835847382436,0.0,0.013631343841552734
1,DE_fixed,0,5,800,-0.003623188405797101,0.0,0.006822824478149414
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6400,-0.0005602868668758403,0.0,0.012611627578735352
1,DE_seq_stop,0,5,14620,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.005162722250367905,0.0,0.0469929575920105
1,ggpp,1,5,5,0.9970326409495549,1.0,0.06513375043869019
1,DE_fixed,0,5,800,0.108143752060666,0.3010299956639812,0.07473647594451904
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2300,0.108143752060666,0.3010299956639812,0.07473647594451904
1,DE_seq_stop,0,5,9040,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,4.78973081712809e-05,0.0,0.008574724197387695
1,ggpp,0,5,3,0.0002549660431587974,0.0,0.012702763080596924
1,DE_fixed,0,5,800,8.656322361444771e-05,0.0,0.006175637245178223
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2700,8.656322361444771e-05,0.0,0.006175637245178223
1,DE_seq_stop,0,5,18320,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.002337841362095302,0.0,0.09747111797332764
1,ggpp,0,5,7,0.004775259016904261,0.0,0.09040391445159912
1,DE_fixed,0,5,800,0.0019300870398994867,0.0,0.07827359437942505
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,9300,0.018322496093553103,0.0,0.10073196887969971
1,DE_seq_stop,0,5,18820,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.004591836734693881,0.0,0.007090091705322266
1,ggpp,1,5,5,0.9795918367346939,1.0,-0.008347153663635254
1,DE_fixed,0,5,800,0.07959183673469389,0.2890648263178879,-0.0034046173095703125
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2800,0.07959183673469389,0.2890648263178879,-0.0034046173095703125
1,DE_seq_stop,0,5,9660,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0015121302758391492,0.0,0.01965487003326416
1,ggpp,0,5,2,0.0010944744242608498,0.0,-0.002119719982147217
1,DE_fixed,0,5,800,0.0010944744242608498,0.0,-0.009357690811157227
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,2300,0.0010944744242608498,0.0,-0.009357690811157227
1,DE_seq_stop,0,5,12700,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.005048335123523093,0.0,0.025733590126037598
1,ggpp,0,5,3,0.013630229419703105,0.0,0.04792380332946777
1,DE_fixed,0,5,800,0.023245614035087722,0.0,-0.02398049831390381
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3400,0.09824561403508772,0.2890648263178879,0.0672181248664856
1,DE_seq_stop,0,5,10160,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,-9.980125293344421e-06,0.0,-0.005018174648284912
