top_k,method,success,token_used,iter_used,delta_mrr,delta_ndcg,delta_cos
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.002380147597318461,0.0,-0.06834542751312256
1,ggpp,1,5,3,0.9982817869415808,1.0,0.0801343321800232
1,DE_fixed,0,5,800,0.004028913378362365,0.0,-0.0022681355476379395
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,4000,0.010476908892800268,0.0,-0.004298686981201172
1,DE_seq_stop,0,5,11060,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.03447050461975835,0.0,-0.01062995195388794
1,ggpp,0,5,3,0.19875621890547265,0.38685280723454163,-0.030227363109588623
1,DE_fixed,0,5,800,0.10986733001658375,0.3010299956639812,-0.05848705768585205
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,5000,0.33208955223880593,0.5,-0.0036959052085876465
1,DE_seq_stop,1,2,2380,0.9987562189054726,1.0,0.023113787174224854
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.0008406034169392948,0.0,-0.0010257363319396973
1,ggpp,0,5,4,0.0016967067200712059,0.0,-0.09839028120040894
1,DE_fixed,0,5,800,0.003735218919782678,0.0,-0.19552087783813477
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,6900,0.009218931475029037,0.0,-0.03338217735290527
1,DE_seq_stop,0,5,12100,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.007333254353749556,0.0,-0.0987250804901123
1,ggpp,0,5,2,0.3319709355131698,0.5,0.01960986852645874
1,DE_fixed,0,5,800,0.014510618052852385,0.0,-0.0004348158836364746
1,DE_seq,0,5,2400,0.0,0.0,0.0
1,DE_fixed_stop,0,5,3900,0.3319709355131698,0.5,-0.031158030033111572
1,DE_seq_stop,0,5,9580,0.0,0.0,0.0
1,none,0,0,0,0.0,0.0,0.0
1,random,0,5,150,0.015625,0.0,0.0251157283782959
1,ggpp,0,5,3,0.4947916666666667,0.6309297535714575,-0.00046646595001220703
